Application Date,Process Date,Merchant Number,Merchant Name,Transaction Number,Merchant Transaction Number,Bank Name,Bank Code,Branch Name,Branch Code,Account Type,Account Number,Account Holder (KATAKANA),Account Holder (KANJI),Currency,Amount,Fee,Status,Callback,API Type
2024-10-02 10:35:36,2024-10-02 10:35:44,8840451493,"Kazuha Kadehara",JW8123522151,="WOcFThPBvK","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"99,178.00","10.00",completed,Yes,Batch
2024-10-02 10:35:36,2024-10-02 10:35:44,8840451493,"Kazuha Kadehara",JW9331942664,="sYB0e3SOzm","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"99,178.00","10.00",completed,Yes,Batch
2024-10-02 10:35:36,2024-10-02 10:35:44,8840451493,"Kazuha Kadehara",JW3899908198,="sqHxTliaI8","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"99,178.00","10.00",completed,Yes,Batch
2024-10-02 10:35:36,2024-10-02 10:35:44,8840451493,"Kazuha Kadehara",JW8892832677,="CjV9Yz80U7","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"99,178.00","10.00",completed,Yes,Batch
2024-10-01 19:05:00,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW2835640923,="3aBAlDvozJ","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:57,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW4027006686,="BbLbHjt9Tn","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:57,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW2408626945,="G9YKsRRjrB","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:57,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW4099147976,="23xfyFjRMS","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:57,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW4373511128,="9aLQnLcy8X","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:57,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW4641448730,="mSUZ2HrynU","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:56,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW9014089968,="Nk1lp5DKL1","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:56,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW0238089601,="GeM2qtbdbr","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:56,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW4557806182,="N7mAVw6QKq","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:56,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW3359867353,="SlIxfz6hWX","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:56,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW7188126789,="VDPPSDXTzL","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:56,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW9910613873,="e2cxwGPlKg","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:56,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW7057262548,="F3t4MVYlhI","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:56,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW4600571177,="xCwAI5WWfj","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:56,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW1254799293,="4slFjm82sI","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:56,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW8562581068,="V2x0GsppkW","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:56,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW5157812760,="Hk8OUZf4fO","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:53,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW1625193992,="n03sebLgOI","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:53,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW2475845423,="siM3RGmM5e","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:53,2024-10-01 19:05:04,8840451493,"Kazuha Kadehara",JW9305253096,="vcY6ybbDaJ","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,455.00","10.00",completed,Yes,Batch
2024-10-01 19:04:08,2024-10-01 19:04:11,8840451493,"Kazuha Kadehara",JW6117134840,="fwRvIHueql","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"29,715.00","10.00",completed,Yes,Batch
2024-10-01 19:02:47,2024-10-01 19:02:50,8840451493,"Kazuha Kadehara",JW4300980931,="2sITzZEqWe","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"79,359.00","10.00",completed,Yes,Batch
2024-10-01 19:00:58,2024-10-01 19:01:03,8840451493,"Kazuha Kadehara",JW5364998286,="fUHLDBQz9R","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"51,259.00","10.00",completed,Yes,Batch
2024-10-01 19:00:07,2024-10-01 19:00:13,8840451493,"Kazuha Kadehara",JW8708737641,="akOT6XN2xs","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"42,625.00","10.00",completed,Yes,Batch
2024-10-01 18:59:22,2024-10-01 18:59:27,8840451493,"Kazuha Kadehara",JW6727735256,="1q5Y10A6G1","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"23,044.00","10.00",completed,Yes,Batch
2024-10-01 18:58:58,2024-10-01 18:59:03,8840451493,"Kazuha Kadehara",JW9354240542,="c7Y73atWtK","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"32,383.00","10.00",completed,Yes,Batch
2024-10-01 18:57:49,2024-10-01 18:57:53,8840451493,"Kazuha Kadehara",JW1955000043,="I8CCjuQeTh","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"1,298.00","10.00",completed,Yes,Batch
2024-10-01 18:57:19,2024-10-01 18:57:25,8840451493,"Kazuha Kadehara",JW2876829105,="lOPLa23Aon","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"6,751.00","10.00",completed,Yes,Batch
2024-10-01 18:56:58,2024-10-01 18:57:04,8840451493,"Kazuha Kadehara",JW3652761412,="TRdQ2HoqRT","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"35,495.00","10.00",completed,Yes,Batch
2024-10-01 18:56:19,2024-10-01 18:56:22,8840451493,"Kazuha Kadehara",JW6757381158,="nGD5wX7XKv","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"14,650.00","10.00",completed,Yes,Batch
2024-10-01 18:55:10,2024-10-01 18:55:14,8840451493,"Kazuha Kadehara",JW6413445973,="JlQCa0DxWo","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"36,452.00","10.00",completed,Yes,Batch
2024-10-01 18:54:31,2024-10-01 18:54:36,8840451493,"Kazuha Kadehara",JW3815065972,="RPSinvU4vS","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"74,456.00","10.00",completed,Yes,Batch
2024-10-01 17:14:58,2024-10-01 17:15:02,8840451493,"Kazuha Kadehara",JW8972269400,="HamKUkITAO","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,420.00","10.00",completed,Yes,Batch
2024-10-01 17:14:18,2024-10-01 17:14:22,8840451493,"Kazuha Kadehara",JW8401272080,="MmvtV3bCqL","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"65,524.00","10.00",completed,Yes,Batch
2024-10-01 17:01:12,2024-10-01 17:01:17,8840451493,"Kazuha Kadehara",JW5833276111,="quD3zFc8Xt","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"90,347.00","10.00",completed,Yes,Batch
2024-10-01 16:12:13,2024-10-01 16:12:16,8840451493,"Kazuha Kadehara",JW8107830332,="OrdF2BJRx0","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"76,351.00","10.00",completed,Yes,Batch
2024-10-01 16:11:43,2024-10-01 16:11:47,8840451493,"Kazuha Kadehara",JW0004678638,="p7TGawyAmC","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"22,628.00","10.00",completed,Yes,Batch
2024-10-01 16:11:01,2024-10-01 16:11:04,8840451493,"Kazuha Kadehara",JW6889580823,="pheyLkvzmb","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"20,607.00","10.00",completed,Yes,Batch
2024-10-01 16:09:58,2024-10-01 16:10:02,8840451493,"Kazuha Kadehara",JW8989833937,="f6biSTeWtW","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"71,672.00","10.00",completed,Yes,Batch
2024-10-01 16:09:39,2024-10-01 16:10:02,8840451493,"Kazuha Kadehara",JW5637613508,="nQZ0bT3Hr7","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"40,731.00","10.00",completed,Yes,Batch
2024-10-01 16:09:33,2024-10-01 16:10:02,8840451493,"Kazuha Kadehara",JW2346415071,="Xck4VT4oeY","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"60,832.00","10.00",completed,Yes,Batch
2024-10-01 16:03:00,2024-10-01 16:03:05,8840451493,"Kazuha Kadehara",JW8822548598,="DEbOnT8gVN","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"46,864.00","10.00",completed,Yes,Batch
2024-10-01 16:01:57,2024-10-01 16:02:01,8840451493,"Kazuha Kadehara",JW6132552128,="wfECxVzrPJ","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"38,770.00","10.00",completed,Yes,Batch
2024-10-01 15:58:53,2024-10-01 15:58:57,8840451493,"Kazuha Kadehara",JW7055131792,="AcrUFMrIqx","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"18,964.00","10.00",completed,Yes,Batch
2024-10-01 15:54:44,2024-10-01 15:54:49,8840451493,"Kazuha Kadehara",JW0954815934,="jv8mGxfrAo","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"47,416.00","10.00",completed,Yes,Batch
2024-10-01 15:54:20,2024-10-01 15:54:49,8840451493,"Kazuha Kadehara",JW2637328830,="g987z0NTiT","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"40,698.00","10.00",completed,Yes,Batch
2024-10-01 14:53:21,2024-10-01 14:53:24,8840451493,"Kazuha Kadehara",JW2235730968,="teHrJBZMew","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"2,673.00","10.00",completed,Yes,Batch
2024-10-01 14:51:24,2024-10-01 14:51:29,8840451493,"Kazuha Kadehara",JW1005820532,="cGbOEw0JJV","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"70,050.00","10.00",completed,Yes,Batch
2024-10-01 12:36:49,2024-10-01 12:36:55,8840451493,"Kazuha Kadehara",JW2109379737,="4wxDbBh7lW","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"25,231.00","10.00",completed,Yes,Batch
2024-10-01 10:28:24,2024-10-01 10:28:28,8840451493,"Kazuha Kadehara",JW1976392634,="yi6FSnO6sN","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"14,698.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW9191087934,="sIF38Wecco","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW6201503015,="Vy2LMHEXFV","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW8773325775,="z6C2WImBZg","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW2071220805,="acX0ork8Fs","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW3092370460,="tcU0Twbc8Z","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW6402974020,="tra9LCZjwY","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW5583676295,="wsDEXXyx3Y","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW2224396472,="7SyzA5igmO","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW2773548535,="GHtROrvkU7","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW1134483027,="LdP7N43c3h","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW9172419703,="5j0iiP4KrW","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW9503726271,="zMamAXQxvf","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW8039079579,="EVPlM7hNCt","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW4441222920,="nrUWZeELAJ","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:26,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW8508583037,="g6x8k7l7gr","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:25,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW9027725085,="35ffcoRC69","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:25,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW2695182491,="Q33bNaC8oT","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:25,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW3996096674,="GiYnrt83k4","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:22,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW1724829438,="TKXx1E5BZU","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-10-01 10:26:22,2024-10-01 10:26:33,8840451493,"Kazuha Kadehara",JW2766244438,="4oHw5bsX9U","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"17,762.00","10.00",completed,Yes,Batch
2024-09-30 18:50:14,,8840451493,"Kazuha Kadehara",JW4137952360,="YGdAoNUohf","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"8,045.00","10.00",applying,No,Batch
2024-09-30 18:50:14,,8840451493,"Kazuha Kadehara",JW2145283842,="EqP1e2bIIH","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"8,045.00","10.00",applying,No,Batch
2024-09-30 18:45:41,2024-09-30 18:45:46,8840451493,"Kazuha Kadehara",JW6981100819,="UdUFxV4Fn1","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"96,533.00","10.00",completed,Yes,Batch
2024-09-30 18:45:41,2024-09-30 18:45:46,8840451493,"Kazuha Kadehara",JW4223668923,="TxJ8HnRhOL","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"96,533.00","10.00",completed,Yes,Batch
2024-09-30 18:45:41,2024-09-30 18:45:46,8840451493,"Kazuha Kadehara",JW4305611409,="KaCtJFrlPA","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"96,533.00","10.00",completed,Yes,Batch
